Date,VOO Benchmark,A1V12 Tactical Sleeve,Tactical + SMH Overlay,Overlay_Active
2015-01-30,170984.9863512284,183293.13521208533,173438.48897738635,True
2015-02-02,172952.68425841673,185056.78049934935,174720.89519264875,True
2015-02-03,175477.70700636943,187198.3497767414,176874.34104966582,True
2015-02-04,174874.88626023658,186694.4511232374,176895.5126408848,True
2015-02-05,176649.22656960873,188710.04573725347,178764.94164871998,True
2015-02-06,176160.14558689718,187576.27376686945,177451.3399043453,True
2015-02-09,175352.59326660598,186946.40044998942,176353.72124051847,True
2015-02-10,177217.9253867152,189339.91905413347,179625.41375751182,True
2015-02-11,177343.0391264786,189843.8177076375,180268.25982544944,True
2015-02-12,178992.26569608736,191607.46299490155,182195.69866402537,True
2015-02-13,179777.07006369426,192741.23496528558,183272.15791173102,True
2015-02-17,180061.4194722475,192993.1842920376,183669.47238868082,True
2015-02-18,180095.5414012739,193371.1082821656,183743.7086962577,True
2015-02-19,179981.8016378526,193623.0576089176,183941.8182812971,True
2015-02-20,181073.70336669698,195008.77890605366,185121.5106352181,True
2015-02-23,181028.20746132848,195134.75356942965,184817.41750168818,True
2015-02-24,181551.41037306644,195260.72823280565,186002.6107401594,True
2015-02-25,181358.05277525022,195260.72823280565,185632.65821827357,True
2015-02-26,181153.32120109192,195512.67755955766,186001.51137492256,True
2015-02-27,180527.7525022748,194756.82957930164,185179.53669942264,True
2015-03-02,181710.6460418562,196394.50020318967,187705.1419255311,True
2015-03-03,180937.21565059145,195512.67755955766,186200.71220846695,True
2015-03-04,180186.5332120109,194756.82957930164,185606.4037451783,True
2015-03-05,180379.8908098271,195008.77890605366,185757.0750908057,True
2015-03-06,177832.12010919017,192363.31097515757,183292.7818495145,True
2015-03-09,178582.8025477707,192993.1842920376,183527.18607900623,True
2015-03-10,175648.31665150137,189717.8430442615,180230.87393249216,True
2015-03-11,175238.8535031847,188710.04573725347,179941.19408107107,True
2015-03-12,177502.27479526843,191229.53900477354,181343.61970791817,True
2015-03-13,176421.74704276616,189969.7923710135,180931.72577280458,True
2015-03-16,178833.03002729753,192615.26030190955,183414.99999157293,True
2015-03-17,178218.83530482257,192615.26030190955,183054.53592924267,True
2015-03-18,180345.76888080072,194756.82957930164,184989.81215033596,True
2015-03-19,179515.4686078253,194504.88025254963,184886.55875229093,True
2015-03-20,181141.94722474975,196268.52553981368,186927.83475533844,True
2015-03-23,180812.10191082803,195386.70289618164,185850.28831749372,True
2015-03-24,179754.32211101,194504.88025254963,184763.24124499565,True
2015-03-25,177138.3075523203,190851.61501464553,179789.57331279796,True
2015-03-26,176694.72247497723,190473.6910245175,179165.15245217015,True
2015-03-27,177058.68971792536,190725.64035126954,180966.3815153164,True
2015-03-30,179276.61510464057,192993.1842920376,182939.05174609882,True
2015-03-31,177695.6323930846,191229.53900477354,181220.3022006229,True
2015-04-01,177115.55959963604,190347.7163611415,180114.28632574546,True
2015-04-02,177650.1364877161,190977.58967802153,180680.70141399844,True
2015-04-06,178889.89990900818,192237.33631178155,181661.7446461764,True
2015-04-07,178412.19290263878,191859.41232165357,181435.73356936933,True
2015-04-08,179060.50955414012,192867.2096286616,182370.44604410397,True
2015-04-09,179845.31392174706,193623.0576089176,183401.1140710699,True
2015-04-10,180834.8498635123,194252.9309257976,184138.2767892983,True
2015-04-13,180015.92356687898,193497.0829455416,183259.37947319666,True
2015-04-14,180345.76888080072,193371.1082821656,182690.77377120184,True
2015-04-15,181164.69517743404,194252.9309257976,184261.59023822765,True
2015-04-16,181107.82529572336,194378.90558917364,184109.26375719605,True
2015-04-17,179003.63967242948,191859.41232165357,181729.79870664008,True
2015-04-20,180630.11828935397,193875.0069356696,183523.33627149422,True
2015-04-21,180459.50864422202,194126.95626242162,184034.47167945188,True
2015-04-22,181346.6787989081,195386.70289618164,185850.28831749372,True
2015-04-23,181813.01182893538,195764.62688630965,185545.0795852632,True
2015-04-24,182176.9790718835,196268.52553981368,185315.2227593101,True
2015-04-27,181460.41856232937,195512.67755955766,185233.15312758187,True
2015-04-28,182017.74340309371,195008.77890605366,184855.90681824822,True
2015-04-29,181278.4349408553,194000.98159904563,183788.3883766627,True
2015-04-30,179481.34667879893,191355.51366814954,181456.89704385647,True
2015-05-01,181358.05277525022,193749.0322722936,184567.3385071618,True
2015-05-04,181915.37761601456,234619.54527492716,212518.32130056992,True
2015-05-05,179799.81801637853,232200.7870762165,209876.61496764232,True
2015-05-06,179071.88353048224,231092.1895684742,209107.38344205663,True
2015-05-07,179799.81801637853,231898.44230137774,210024.36968295317,True
2015-05-08,182154.23111919928,234921.89004976596,212579.9686219092,True
2015-05-11,181278.4349408553,233863.68333783007,211836.17769459714,True
2015-05-12,180755.23202911735,233107.82140073302,210926.43435633555,True
2015-05-13,180812.10191082803,233309.3845839589,211319.56242249385,True
2015-05-14,182700.18198362147,235375.4072120242,213264.19579182513,True
2015-05-15,182882.16560509554,235576.97039525007,213475.23394501014,True
2015-05-18,183450.864422202,236080.87835331482,214275.9641974326,True
2015-05-19,183359.87261146496,236232.05074073418,214288.57068719,True
2015-05-20,183234.75887170155,236080.87835331482,214339.68729260564,True
2015-05-21,183792.0837124659,236584.78631137952,214785.34435701033,True
2015-05-22,183382.6205641492,235728.14278266949,214243.50442022804,True
2015-05-26,181414.92265696087,192956.63515691497,184525.49965883122,True
2015-05-27,183086.89717925387,195210.50889658043,188012.0626665295,True
2015-05-28,182916.28753412192,194709.64806554368,187740.2490802356,True
2015-05-29,181722.02001819838,193207.06557243335,186942.88908911924,True
2015-06-01,182142.85714285713,193833.14161122934,187183.06950390222,True
2015-06-02,181960.87352138307,193707.92640347013,186327.4668515445,True
2015-06-03,182449.9545040946,194459.21765002527,186472.65006742376,True
2015-06-04,180971.33757961786,192956.63515691497,184815.21413752215,True
2015-06-05,180607.3703366697,192706.2047413966,184489.17846543275,True
2015-06-08,179492.72065514105,191203.6222482863,182523.92017567015,True
2015-06-09,179435.85077343037,190827.9766250087,182320.04933425493,True
2015-06-10,181574.15832575067,193207.06557243335,184733.83603998678,True
2015-06-11,182131.483166515,193707.92640347013,185141.45679838466,True
2015-06-12,180800.7279344859,231471.48271476055,210663.39734570208,True
2015-06-15,179970.42766151045,230470.09191781154,209830.1726177218,True
2015-06-16,181016.83348498636,231821.96949369268,210985.78493789298,True
2015-06-17,181323.9308462238,232122.38673277738,211237.56011160606,True
2015-06-18,183121.01910828025,234175.2378665228,213381.76564544856,True
2015-06-19,182063.23930846222,232923.4993703366,212331.19208788173,True
2015-06-22,183303.0027297543,195450.83698474042,187027.86459986752,True
2015-06-23,183439.49044585988,195701.57571082734,186947.3247577389,True
2015-06-24,182131.483166515,194447.88208039282,185678.3072562569,True
2015-06-25,181562.78434940855,193946.40462821902,185450.82797390624,True
2015-06-26,181562.78434940855,193570.29653908865,183674.0019720653,True
2015-06-29,177718.38034576888,189182.36883256788,179209.8553838342,True
2015-06-30,178184.7133757962,190059.95437387205,180048.45670600937,True
2015-07-01,179538.21656050955,191564.38673039345,181273.085589138,True
2015-07-02,179401.728844404,191564.38673039345,181580.31493382744,False
2015-07-06,178878.52593266606,191062.90927821965,185718.33870411172,False
2015-07-07,179981.8016378526,192191.2335456107,186815.10054685254,False
2015-07-08,176933.57597816197,188680.89138039408,183402.95259165892,False
2015-07-09,177252.0473157416,189056.99946952442,183768.5398725725,False
2015-07-10,179504.09463148317,191815.12545648037,186449.51326593893,False
2015-07-13,181517.28844404005,194322.51271734937,188886.76180536297,False
2015-07-14,182313.46678798908,195325.467621697,189861.66122113258,False
2015-07-15,182245.22292993628,195325.467621697,189861.66122113258,False
2015-07-16,183632.84804367606,197206.00806734877,191689.59762570064,False
2015-07-17,183860.32757051865,198710.44042387017,193151.94674935503,False
2015-07-20,183939.94540491357,199462.65660213088,193883.12131118227,False
2015-07-21,183212.0109190173,198835.80978691363,193273.8091763262,False
2015-07-22,182859.4176524113,197832.854882566,192298.90976055665,False
2015-07-23,181813.01182893538,196579.1612521315,191080.2854908446,False
2015-07-24,179913.55777979983,194573.25144343628,189130.48665930537,False
2015-07-27,178889.89990900818,193570.29653908865,188155.5872435358,False
2015-07-28,181062.32939035486,196077.6837999577,190592.83578295982,False
2015-07-29,182347.58871701546,196955.26934126185,191445.87277175824,False
2015-07-30,182370.33666969973,197080.6387043053,191567.73519872944,False
2015-07-31,182063.23930846222,196704.53061517494,191202.14791781583,False
2015-08-03,181494.54049135576,196203.05316300114,190714.698209931,False
2015-08-04,181141.94722474975,195701.57571082734,190227.2485020462,False
2015-08-05,181767.51592356688,196077.6837999577,190592.83578295982,False
2015-08-06,180379.8908098271,194071.77399126248,188643.03695142057,False
2015-08-07,179913.55777979983,193695.6659021321,188277.44967050696,False
2015-08-10,182199.72702456778,195952.31443691425,190470.97335598865,False
2015-08-11,180527.7525022748,194071.77399126248,188643.03695142057,False
2015-08-12,180686.98817106462,194322.51271734937,188886.76180536297,False
2015-08-13,180482.25659690629,194197.14335430594,188764.89937839177,False
2015-08-14,181187.4431301183,194698.62080647974,189252.3490862766,False
2015-08-17,182199.72702456778,196203.05316300114,190714.698209931,False
2015-08-18,181642.40218380344,195576.20634778388,190105.386075075,False
2015-08-19,180197.90718835304,194322.51271734937,188886.76180536297,False
2015-08-20,176421.74704276616,189558.47692169822,184255.9895804573,False
2015-08-21,170825.75068243858,182913.9006803953,177797.2809509836,False
2015-08-24,163864.87716105548,175391.73889778825,170485.5353327115,False
2015-08-25,161874.4313011829,174012.67590431028,169145.04863602825,False
2015-08-26,168300.72793448588,181534.83768691737,176456.7942543004,False
2015-08-27,172406.73339399454,185797.3960303947,180600.11677132125,False
2015-08-28,172406.73339399454,185922.76539343814,180721.97919829248,False
2015-08-31,170893.99454049135,183916.85558474294,178772.18036675322,True
2015-09-01,165673.33939945404,178776.71169996142,169617.04047176137,True
2015-09-02,169017.28844404002,182412.4232282215,173279.95795402172,True
2015-09-03,169153.7761601456,182161.6845021346,173598.98015049013,True
2015-09-04,166526.38762511374,179779.66660430902,171198.7894639282,True
2015-09-08,170791.6287534122,184167.59431082982,176043.0285990383,True
2015-09-09,168494.08553230207,181785.57641300425,173652.83733290323,True
2015-09-10,169438.1255686988,183039.27004343877,174665.7496212742,True
2015-09-11,170143.31210191082,184292.96367387328,175608.72154274394,True
2015-09-14,169506.3694267516,183415.37813256914,175131.50746911895,True
2015-09-15,171712.92083712466,185672.02666735125,177406.42242559517,True
2015-09-16,173214.2857142857,187051.0896608292,178574.58305483081,True
2015-09-17,172759.32666060052,187051.0896608292,178244.83731034247,True
2015-09-18,169961.32848043676,184418.33303691674,175594.10798885988,True
2015-09-21,170837.1246587807,185045.179852134,175990.64104722944,True
2015-09-22,168607.8252957234,182788.53131735188,173415.96150721092,True
2015-09-23,168312.101910828,182412.4232282215,172810.3143753965,True
2015-09-24,167788.8989990901,181660.20704996082,172278.49761634748,True
2015-09-25,167675.15923566878,180782.62150865665,171941.18137685923,True
2015-09-28,163455.41401273885,175517.1082608317,167319.208788641,True
2015-09-29,163535.03184713377,175141.00017170137,167393.04343648985,True
2015-09-30,166674.24931756142,178902.08106300488,171570.94471521655,True
2015-10-01,167140.5823475887,179654.2972412656,171753.00833875654,True
2015-10-02,169563.23930846225,182537.79259126497,174494.41809592134,True
2015-10-05,172600.09099181072,185295.91857822088,177260.42372706273,True
2015-10-06,172031.39217470426,184292.96367387328,176787.83661214565,True
2015-10-07,173464.51319381254,185546.6573043078,178410.3031385293,True
2015-10-08,175000.0,224398.9979063334,206097.0426145778,True
2015-10-09,175090.99181073703,224045.53413825412,205265.01690135492,True
2015-10-12,175295.72338489536,224045.53413825412,205342.08366804148,True
2015-10-13,174135.57779799818,185497.13177153788,178036.81666117522,True
2015-10-14,173316.65150136486,184625.66873636958,178939.8934693216,True
2015-10-15,175921.29208371244,187738.0367191135,181434.75687526324,True
2015-10-16,176626.47861692446,188609.4997542818,182248.96148846485,True
2015-10-19,176831.2101910828,189231.97335083058,182716.88392505422,True
2015-10-20,176603.73066424023,188609.4997542818,182181.044785865,True
2015-10-21,175466.3330300273,187489.047280494,181505.65891786615,True
2015-10-22,178491.81073703367,190725.9099825477,185328.22245102984,True
2015-10-23,180436.76069153775,193464.79380736232,187827.57009329647,True
2015-10-26,180015.92356687898,193340.29908805256,186703.620073874,True
2015-10-27,179663.330300273,193215.8043687428,186287.92229834007,True
2015-10-28,181744.76797088262,195083.22515838916,188108.89043084433,True
2015-10-29,181687.89808917197,195830.1934742477,187236.4101895506,True
2015-10-30,180766.6060054595,195083.22515838916,187080.45173735032,True
2015-11-02,182904.9135577798,197324.13010596478,189120.08695560318,True
2015-11-03,183484.98635122838,198071.09842182332,190091.0167828399,True
2015-11-04,182961.78343949045,197573.1195445843,190097.0082172473,True
2015-11-05,182734.30391264785,197199.63538665502,188442.42712768711,True
2015-11-06,182666.0600545951,196826.15122872576,189232.78506851775,True
2015-11-09,180948.58962693356,194958.7304390794,187518.54436892187,True
2015-11-10,181289.80891719743,194958.7304390794,186674.45871983367,True
2015-11-11,180607.3703366697,194460.75156184036,186350.57555013933,True
2015-11-12,178184.7133757962,192095.351894955,184050.4813267065,True
2015-11-13,176126.02365787077,189356.46807014034,181628.74269241624,True
2015-11-16,178833.03002729753,191846.36245633548,184004.96363102453,True
2015-11-17,178605.55050045496,192095.351894955,184700.5257768927,True
2015-11-18,181483.16651501364,195332.2145970087,187203.5908936495,True
2015-11-19,181392.1747042766,195332.2145970087,187611.0786566078,True
2015-11-20,182063.23930846222,196701.656509416,188758.87949928147,True
2015-11-23,181858.5077343039,196452.66707079648,187985.70419455666,True
2015-11-24,182142.85714285713,196452.66707079648,188538.72181897145,True
2015-11-25,182085.9872611465,196577.16179010624,188702.16230014054,True
2015-11-27,182267.97088262058,196701.656509416,189049.9475239549,True
2015-11-30,181528.66242038217,195332.2145970087,188794.74781869526,True
2015-12-01,183291.6287534122,197075.1406673453,190636.61606179544,True
2015-12-02,181346.6787989081,195332.2145970087,189221.64094680786,True
2015-12-03,178776.1601455869,192219.84661426474,186707.38047747238,True
2015-12-04,182279.3448589627,196203.677632177,190365.73261675192,True
2015-12-07,181130.57324840763,194958.7304390794,189051.4976511456,True
2015-12-08,179981.8016378526,194460.75156184036,188213.390983824,True
2015-12-09,178628.29845313923,192219.84661426474,186096.15090847504,True
2015-12-10,179037.76160145586,192717.82549150378,186633.48064222568,True
2015-12-11,175466.3330300273,188609.4997542818,182763.17668433159,True
2015-12-14,176524.1128298453,189729.95222806963,183137.7980714002,True
2015-12-15,178366.69699727022,190974.89942116718,184820.7183714168,True
2015-12-16,180868.97179253868,193713.78324598185,187126.02896566162,True
2015-12-17,178230.2092811647,228264.86638722557,210418.01375528416,True
2015-12-18,174920.3821656051,224291.9815128941,206945.88781291124,True
2015-12-21,176467.24294813466,226052.12038126882,209067.57541323738,True
2015-12-22,178059.59963603277,228264.86638722557,210826.26949204152,True
2015-12-23,180197.90718835304,231634.2750781144,213445.329405423,True
2015-12-24,179879.43585077344,230980.50921271805,213139.13786914726,True
2015-12-28,179492.72065514105,230276.45366536814,212523.91607482056,True
2015-12-29,181494.54049135576,232489.19967132498,214644.9282527166,True
2015-12-30,180163.78525932666,230779.35048490379,212940.98684255133,True
2015-12-31,178378.0709736124,228767.7632067613,210714.5551182536,True
2016-01-04,175875.79617834394,225901.25133540813,208179.63598822575,True
2016-01-05,176194.26751592357,226756.17592861873,208292.2928396731,True
2016-01-06,173953.59417652412,223587.9259655442,204774.67052166176,True
2016-01-07,169722.47497725204,218307.50936042,199577.8334611913,True
2016-01-08,167914.0127388535,215742.73558078826,197036.58259948916,True
2016-01-11,167936.76069153775,215893.60462664894,197571.99586317065,True
2016-01-12,169335.75978161965,217402.29508525584,199028.83475888395,True
2016-01-13,165184.25841674246,212725.35466357443,194367.72375448942,True
2016-01-14,167868.516833485,216597.66017399883,198294.93717382994,True
2016-01-15,164274.34030937217,211669.2713425496,192421.5966626047,True
2016-01-19,164456.32393084624,212071.5887981781,193003.9742366057,True
2016-01-20,162522.74795268424,208752.4697892429,190821.26027456066,True
2016-01-21,163318.92629663332,209959.42215612842,192294.20233732785,True
2016-01-22,166662.8753412193,213328.8308470172,195520.36649241648,True
2016-01-25,164194.72247497726,209959.42215612842,192646.71209675213,True
2016-01-26,166424.02183803456,213228.2514831101,195313.5755632624,True
2016-01-27,164535.94176524112,212172.1681620852,194052.90461708492,True
2016-01-28,165423.1119199272,213077.38243724935,194435.42397553608,True
2016-01-29,169620.10919017287,218659.53713409492,200223.27851256562,True
2016-02-01,169460.8735213831,218156.64031455934,200090.18624135604,True
2016-02-02,166389.89990900818,214083.17607632067,195925.6417429431,True
2016-02-03,167368.0618744313,215290.1284432062,196830.6391140973,True
2016-02-04,167572.79344858963,216094.7633544632,198308.74447142932,True
2016-02-05,164422.20200181982,213882.0173485064,195081.19412073412,True
2016-02-08,162158.7807097361,211870.43007036386,192688.3035549625,True
2016-02-09,162215.65059144679,211669.2713425496,192353.05309827218,True
2016-02-10,162101.9108280255,211065.79515910678,191278.7458624394,True
2016-02-11,160031.84713375795,207897.54519603233,188759.9339999419,True
2016-02-12,163307.55232029117,212373.32688989947,192743.04802264847,False
2016-02-16,166048.6806187443,215390.7078071133,211156.6081143656,False
2016-02-17,168767.0609645132,218458.37840628065,214163.9751689947,False
2016-02-18,168050.50045495905,218156.64031455934,213868.1685734574,False
2016-02-19,168016.37852593267,217653.74349502363,213375.15758089526,False
2016-02-22,170416.28753412195,220620.8347302839,216283.92243701188,False
2016-02-23,168277.97998180162,217704.03317697725,213424.45868015147,False
2016-02-24,169074.1583257507,218307.50936042,214016.071871226,False
2016-02-25,171110.1000909918,221023.15218591248,216678.3312310616,False
2016-02-26,170791.6287534122,220319.09663856254,215988.11584147462,False
2016-02-29,169267.51592356685,218458.37840628065,214163.9751689947,False
2016-03-01,173430.39126478616,223235.89819186926,218847.57959833503,False
2016-03-02,174169.69972702456,224895.45769633685,220474.5158737901,False
2016-03-03,174806.6424021838,225901.25133540813,221460.5378589144,False
2016-03-04,175375.34121929025,226504.72751885088,222052.15104998896,False
2016-03-07,175557.3248407643,227409.941794015,222939.57083660082,False
2016-03-08,173589.626933576,225096.61642415106,220671.72027081496,False
2016-03-09,174545.04094631484,226353.8584729902,221904.2477522203,False
2016-03-10,174636.03275705184,226102.41006322237,221657.7422559393,False
2016-03-11,177468.15286624205,229622.6877999718,225108.81920387424,False
2016-03-14,177206.55141037307,228918.63225262196,224418.6038142873,False
2016-03-15,176979.07188353047,228616.89416090053,224122.79721874997,False
2016-03-16,178036.8516833485,229421.52907215757,224911.6148068494,False
2016-03-17,179162.8753412193,231231.95762248585,226686.45438007312,False
2016-03-18,179822.56596906277,232137.17189765003,227573.87416668492,False
2016-03-21,180106.915377616,232338.33062546432,227771.07856370983,False
2016-03-22,180004.54959053683,232086.88221569647,227524.57306742878,False
2016-03-23,178855.7779799818,230628.4814390431,226094.84118899851,False
2016-03-24,178730.66424021835,230527.902075136,225996.23899048616,False
2016-03-28,178855.7779799818,230326.7433473217,225799.03459346126,False
2016-03-29,180573.2484076433,231885.7234878822,227327.3686704039,False
2016-03-30,181323.9308462238,232992.0964908606,228411.99285404058,False
2016-03-31,180903.09372156506,195061.23383566877,191226.76614363532,False
2016-04-01,182063.23930846222,196711.06860461066,192844.1688501202,False
2016-04-04,181483.16651501364,196330.33750408562,192470.92207170062,False
2016-04-05,179640.5823475887,194426.68200146034,190604.6881796027,False
2016-04-06,181596.90627843494,197091.7997051357,193217.41562853978,False
2016-04-07,179458.59872611464,194807.41310198538,190977.93495802226,False
2016-04-08,179947.6797088262,194934.3234688271,191102.3505508288,False
2016-04-11,179481.34667879893,194172.86126777699,190355.85699398964,False
2016-04-12,181221.5650591447,195949.60640356055,192097.67529328103,False
2016-04-13,183041.40127388536,197726.35153934415,193839.49359257246,False
2016-04-14,183018.6533212011,197726.35153934415,193839.49359257246,False
2016-04-15,182813.92174704274,197472.5308056608,193590.6624069594,False
2016-04-18,184144.6769790719,198614.72410723593,194710.40274221817,False
2016-04-19,184702.0018198362,198107.0826398692,194212.74037099202,False
2016-04-20,184849.8635122839,198233.99300671087,194337.15596379855,False
2016-04-21,183826.20564149227,234879.67624845947,230262.46701431333,False
2016-04-22,183871.70154686077,235327.06610798035,230701.06218957872,False
2016-04-25,183575.97816196544,234829.96626406827,230213.73421706163,False
2016-04-26,183837.5796178344,235476.19606115395,230847.26058133383,False
2016-04-27,184224.29481346678,236669.23568654296,232016.84771537478,False
2016-04-28,182563.6942675159,234581.41634211224,229970.0702308031,False
2016-04-29,181528.66242038217,233090.11681037597,228508.08631325196,False
2016-05-02,182984.5313921747,234730.54629528584,230116.26862255821,False
2016-05-03,181414.92265696087,232543.30698207268,227972.02554348318,False
2016-05-04,180345.76888080072,231002.29746594522,226461.30882868025,False
2016-05-05,180334.3949044586,230952.58748155402,226412.57603142853,False
2016-05-06,180982.71155595998,231598.8172786397,227046.10239570076,False
2016-05-09,181176.06915377616,231250.84738790127,226704.9728149388,False
2016-05-10,183416.7424931756,234134.02648259135,229531.47505553777,False
2016-05-11,181699.2720655141,232642.72695085508,228069.49113798654,False
2016-05-12,181813.01182893538,232841.56688841994,228264.4223269934,False
2016-05-13,180129.66333030027,230505.19762203316,225973.98085616317,False
2016-05-16,181926.75159235668,232642.72695085508,228069.49113798654,False
2016-05-17,180323.02092811646,230753.7475439892,226217.6448424217,False
2016-05-18,180288.89899909007,231101.71743472762,226558.77442318367,False
2016-05-19,179708.8262056415,230455.48763764196,225925.24805891147,False
2016-05-20,180834.8498635123,231549.1072942485,226997.36959844898,False
2016-05-23,180595.99636032758,230902.87749716282,226363.84323417683,False
2016-05-24,182882.16560509554,233686.63662307046,229092.8798802724,False
2016-05-25,184133.30300272975,235724.74598310998,231090.92456759236,True
2016-05-26,184212.92083712466,235376.77609237155,215374.62341221824,True
2016-05-27,184940.85532302092,236420.68576458693,216444.75466780056,True
2016-05-31,184713.37579617836,235923.58592067484,216304.41931073193,True
2016-06-01,185065.96906278437,236520.10573336933,216933.68313921196,True
2016-06-02,185623.29390354868,237017.20557728142,217265.25166224467,True
2016-06-03,185077.34303912648,236271.55581141327,216858.73693370956,True
2016-06-06,185975.88717015466,237762.85534314954,217748.2588564068,True
2016-06-07,186305.73248407643,238160.53521827917,218594.84600373646,True
2016-06-08,186919.92720655142,239105.0249217122,219252.56527629244,True
2016-06-09,186635.57779799818,238558.21509340891,218877.32273745435,True
2016-06-10,184838.48953594174,236818.36563971662,216727.2273977254,True
2016-06-13,183450.864422202,234730.54629528584,215065.00976543722,True
2016-06-14,183041.40127388536,234233.44645137375,214656.9487767775,True
2016-06-15,182779.79981801636,233786.0565918529,214292.56580771625,True
2016-06-16,183371.24658780708,234680.83631089464,214935.27421868945,True
2016-06-17,182688.80800727935,234581.41634211224,214503.72010123954,True
2016-06-20,183860.32757051865,235774.45596750118,216221.1985481688,True
2016-06-21,184383.5304822566,236619.52570215176,217059.27540173987,True
2016-06-22,184076.4331210191,236271.55581141327,216753.55729110178,True
2016-06-23,186453.59417652412,239602.1247656243,220406.4047830057,True
2016-06-24,179868.0618744313,231250.84738790127,211405.42997280418,True
2016-06-27,176489.9909008189,227373.46860538702,207119.18337578635,True
2016-06-28,179742.94813466788,231002.29746594522,211005.39178933518,True
2016-06-29,182848.04367606915,234979.09621724192,214805.31094282988,True
2016-06-30,185316.1965423112,238856.47499975612,218422.25146845603,True
2016-07-01,185691.53776160144,238906.1849841474,218054.79199431778,True
2016-07-05,184394.90445859873,236868.07562410782,215795.63749101025,True
2016-07-06,185486.80618744314,238558.21509340891,217031.96652743485,True
2016-07-07,185361.6924476797,237812.56532754077,217122.6428159928,True
2016-07-08,188171.0646041856,241192.84426614293,220914.77089720158,True
2016-07-11,188830.75523202913,241689.94411005502,222001.6910073961,True
2016-07-12,190161.51046405823,243479.5035481385,223841.69321936218,True
2016-07-13,190093.26660600546,244175.44332961546,224328.83969395116,True
2016-07-14,191196.542311192,245617.03287696047,225796.1763722093,True
2016-07-15,190912.19290263875,245418.1929393956,225497.18655850732,True
2016-07-18,191458.14376706097,245716.4528457429,227365.5404011631,True
2016-07-19,191253.41219290264,245517.61290817807,226999.61517577033,True
2016-07-20,192026.84258416743,246611.23256478464,228648.8797179262,True
2016-07-21,191298.90809827115,245617.03287696047,227459.86047399396,True
2016-07-22,192186.07825295723,246810.07250234947,228632.34661897697,True
2016-07-25,191719.74522292992,245666.7428613517,228125.02726495874,True
2016-07-26,191708.3712465878,246014.71275209016,230084.86841965228,True
2016-07-27,191583.2575068244,245119.9330330484,229250.92283892198,True
2016-07-28,191799.36305732484,244871.38311109232,229003.861579121,True
2016-07-29,192140.58234758873,245219.3530018308,228994.05277331485,True
2016-08-01,191913.1028207461,244125.73334522426,228415.6827499371,True
2016-08-02,190718.83530482257,242833.27375105282,226725.58496035493,True
2016-08-03,191264.78616924476,243877.1834232682,227594.9460150021,True
2016-08-04,191458.14376706097,243926.8934076594,228059.31858227355,True
2016-08-05,192993.6305732484,246263.2626740462,230370.16990657727,True
2016-08-08,192902.63876251137,246511.81259600224,230540.7346969582,True
2016-08-09,193027.75250227482,246462.10261161104,230917.75923261882,True
2016-08-10,192527.29754322112,245766.1628301341,230029.0403258153,True
2016-08-11,193482.71155595998,246909.49247113193,231062.23387011432,True
2016-08-12,193289.35395814377,246462.10261161104,231013.3738137043,True
2016-08-15,193846.6787989081,247008.91243991433,232086.59758953573,True
2016-08-16,192845.76888080075,246064.42273648136,231075.11517720454,True
2016-08-17,193164.24021838035,246611.23256478464,231316.50290783314,True
2016-08-18,193619.1992720655,247356.88233065276,232306.2661806106,True
2016-08-19,193357.59781619653,246710.65253356707,232187.87769220758,True
2016-08-22,193334.84986351227,246561.52258039344,232104.67694860956,True
2016-08-23,193687.44313011828,246810.07250234947,232581.1875787405,True
2016-08-24,192754.7770700637,246312.9726584374,231742.8789922646,True
2016-08-25,192595.5414012739,245965.00276769896,231714.43555956773,True
2016-08-26,192231.57415832573,245418.1929393956,231606.90263714857,True
2016-08-29,193209.73612374885,247058.6224243055,232952.5465928148,True
2016-08-30,192845.76888080075,247008.91243991433,232813.26199971678,True
2016-08-31,192368.0618744313,246511.81259600224,232472.13241895492,True
2016-09-01,192333.9399454049,246213.55268965499,232850.69520715403,True
2016-09-02,193186.9881710646,247207.7523774791,233475.59202609546,True
2016-09-06,193801.18289353958,247704.8522213912,233807.16054912814,True
2016-09-07,193789.80891719746,247555.7222682176,233284.11511584744,True
2016-09-08,193334.84986351227,207651.67669552978,206108.33468119198,True
2016-09-09,188671.5195632393,202287.98024951978,200171.084010283,True
2016-09-12,191367.15195632394,243725.71500668637,230630.660805942,True
2016-09-13,188637.39763421292,239728.59354170522,227167.93268730427,True
2016-09-14,188523.65787079162,238889.69150584502,227057.26553668643,True
2016-09-15,190457.2338489536,241110.3145419456,230067.8771399173,True
2016-09-16,189717.92538671521,240123.37097034534,229396.44927968318,True
2016-09-19,189774.79526842583,240123.37097034534,229602.10496527384,True
2016-09-20,189786.16924476798,240024.67661318535,229308.75028551024,True
2016-09-21,191924.47679708828,242590.729899346,231946.7800784734,True
2016-09-22,193073.24840764332,243676.36782810633,233000.9807385811,True
2016-09-23,192038.21656050955,242541.382720766,231491.6266985332,True
2016-09-26,190502.72975432212,240320.75968466545,229366.22153574886,True
2016-09-27,191674.24931756142,241949.21657780587,231492.92176353664,True
2016-09-28,192709.2811646952,243478.9791137863,232655.68008486598,True
2016-09-29,190889.44494995452,241159.66172052565,231756.94591258265,True
2016-09-30,192424.93175614194,243084.20168514617,234093.12669713036,True
2016-10-03,191810.73703366696,242492.035542186,233191.34442782225,True
2016-10-04,190923.5668789809,241110.3145419456,231954.50512130832,True
