Model,Month,Dividend_Income,Cumulative_Income
MWM Growth,2012-03,377.55356025283294,4006.3354208770556
MWM Growth,2012-04,65.19886103533317,4071.534281912389
MWM Growth,2012-05,64.22086147392449,4135.755143386314
MWM Growth,2012-06,427.2932407598079,4563.048384146121
MWM Growth,2012-07,65.52482262274827,4628.57320676887
MWM Growth,2012-08,59.00490207946596,4687.578108848335
MWM Growth,2012-09,739.9639045766877,5427.5420134250235
MWM Growth,2012-10,63.24297671167915,5490.784990136703
MWM Growth,2012-11,59.330978466044414,5550.115968602747
MWM Growth,2012-12,1512.6431019130712,7062.759070515818
MWM Growth,2013-01,52.25690463932282,7115.015975155141
MWM Growth,2013-02,51.77438098464822,7166.790356139789
MWM Growth,2013-03,406.81691911523023,7573.607275255019
MWM Growth,2013-04,51.77438098464822,7625.381656239668
MWM Growth,2013-05,48.62191321420311,7674.00356945387
MWM Growth,2013-06,602.7212842985359,8276.724853752406
MWM Growth,2013-07,52.07997427258489,8328.804828024991
MWM Growth,2013-08,48.927506502139785,8377.73233452713
MWM Growth,2013-09,492.733624986316,8870.465959513447
MWM Growth,2013-10,53.30234742433158,8923.768306937778
MWM Growth,2013-11,50.50374038736234,8974.272047325141
MWM Growth,2013-12,1056.0142022242726,10030.286249549414
MWM Growth,2014-01,50.688105172485436,10080.974354721899
MWM Growth,2014-02,51.82378929616062,10132.79814401806
MWM Growth,2014-03,480.0053685541644,10612.803512572224
MWM Growth,2014-04,52.2945460757124,10665.098058647936
MWM Growth,2014-05,51.68549618867054,10716.783554836607
MWM Growth,2014-06,542.0174188548049,11258.800973691412
MWM Growth,2014-07,53.95686443602089,11312.757838127432
MWM Growth,2014-08,51.353032516608835,11364.110870644041
MWM Growth,2014-09,461.15869563787084,11825.269566281913
MWM Growth,2014-10,52.959473419835795,11878.229039701748
MWM Growth,2014-11,52.6270097477741,11930.856049449523
MWM Growth,2014-12,763.0229539479288,12693.879003397451
MWM Growth,2015-01,74.01875334848086,12767.897756745931
MWM Growth,2015-02,70.94978112791901,12838.847537873851
MWM Growth,2015-03,409.7844627672151,13248.632000641066
MWM Growth,2015-04,71.53278553262945,13320.164786173696
MWM Growth,2015-05,71.82428773498467,13391.98907390868
MWM Growth,2015-06,522.4565541427701,13914.44562805145
MWM Growth,2015-07,71.82428773498467,13986.269915786435
MWM Growth,2015-08,72.1157899373399,14058.385705723775
MWM Growth,2015-09,444.50179993612653,14502.8875056599
MWM Growth,2015-10,73.28179874676078,14576.169304406661
MWM Growth,2015-11,72.4072921396951,14648.576596546358
MWM Growth,2015-12,935.5010572459458,15584.077653792303
MWM Growth,2016-01,62.68195537028679,15646.75960916259
MWM Growth,2016-02,62.68195537028679,15709.441564532877
MWM Growth,2016-03,416.9951608894611,16126.436725422338
MWM Growth,2016-04,63.45289361341653,16189.889619035754
MWM Growth,2016-05,63.45289361341653,16253.342512649171
MWM Growth,2016-06,502.0104722774455,16755.352984926616
MWM Growth,2016-07,63.45289361341653,16818.80587854003
MWM Growth,2016-08,63.70987302779311,16882.515751567826
MWM Growth,2016-09,402.67512816467865,17285.190879732505
MWM Growth,2016-10,63.45289361341653,17348.64377334592
MWM Growth,2016-11,63.70987302779311,17412.353646373715
MWM Growth,2016-12,811.553250474563,18223.90689684828
MWM Growth,2017-01,58.14623240769785,18282.053129255975
MWM Growth,2017-02,58.91535208394541,18340.96848133992
MWM Growth,2017-03,359.2492109810155,18700.217692320937
MWM Growth,2017-04,61.7617850696122,18761.97947739055
MWM Growth,2017-05,59.428098534777114,18821.407575925325
MWM Growth,2017-06,485.55214692431906,19306.959722849646
MWM Growth,2017-07,59.428098534777114,19366.387821384422
MWM Growth,2017-08,59.171725309361264,19425.55954669378
MWM Growth,2017-09,452.0562874944967,19877.61583418828
MWM Growth,2017-10,59.428098534777114,19937.043932723056
MWM Growth,2017-11,59.428098534777114,19996.472031257832
MWM Growth,2017-12,802.007677742537,20798.47970900037
MWM Growth,2018-01,60.22108983512055,20858.700798835493
MWM Growth,2018-02,60.49293627861097,20919.193735114102
MWM Growth,2018-03,336.58563692249993,21255.779372036603
MWM Growth,2018-04,62.124014939553476,21317.903386976155
MWM Growth,2018-05,61.036629165591805,21378.940016141747
MWM Growth,2018-06,475.5985212750247,21854.53853741677
MWM Growth,2018-07,61.036629165591805,21915.575166582363
MWM Growth,2018-08,63.87251598609254,21979.447682568458
MWM Growth,2018-09,453.7520460125521,22433.19972858101
MWM Growth,2018-10,61.30847560908222,22494.50820419009
MWM Growth,2018-11,61.30847560908222,22555.816679799173
MWM Growth,2018-12,779.3563793716637,23335.173059170836
MWM Growth,2019-01,74.5900875178638,23409.7631466887
MWM Growth,2019-02,73.08079485147866,23482.84394154018
MWM Growth,2019-03,402.8975442605121,23885.741485800692
MWM Growth,2019-04,74.39979092885349,23960.141276729544
MWM Growth,2019-05,71.97989734209474,24032.12117407164
MWM Growth,2019-06,499.22618149611606,24531.347355567756
MWM Growth,2019-07,70.97190887047944,24602.319264438236
MWM Growth,2019-08,70.97190887047944,24673.291173308713
MWM Growth,2019-09,417.70693225840404,25090.99810556712
MWM Growth,2019-10,69.79711952347506,25160.795225090595
MWM Growth,2019-11,68.49484903351507,25229.29007412411
MWM Growth,2019-12,641.6879624197159,25870.978036543824
MWM Growth,2020-01,78.05406066307157,25949.032097206895
MWM Growth,2020-02,80.03774782028796,26029.069845027185
MWM Growth,2020-03,361.80221484251865,26390.872059869704
MWM Growth,2020-04,77.35487041368171,26468.226930283385
MWM Growth,2020-05,77.41017798790844,26545.637108271294
MWM Growth,2020-06,409.613765237673,26955.250873508965
MWM Growth,2020-07,76.67969063433931,27031.930564143306
MWM Growth,2020-08,65.5928870016588,27097.523451144963
MWM Growth,2020-09,328.37329547172556,27425.89674661669
MWM Growth,2020-10,167.2709303338762,27593.167676950565
MWM Growth,2020-11,61.90365094523629,27655.071327895803
MWM Growth,2020-12,678.4269410024822,28333.498268898285
MWM Growth,2021-01,68.60850377379296,28402.106772672076
MWM Growth,2021-02,80.28037688938988,28482.387149561466
MWM Growth,2021-03,395.0474389651103,28877.434588526576
MWM Growth,2021-04,68.75275162610563,28946.187340152683
MWM Growth,2021-05,67.01052931013747,29013.19786946282
MWM Growth,2021-06,470.97719454491505,29484.175064007737
MWM Growth,2021-07,66.68694417942814,29550.862008187163
MWM Growth,2021-08,66.53492247511635,29617.39693066228
MWM Growth,2021-09,349.2733961114924,29966.670326773772
MWM Growth,2021-10,47.5039891594178,30014.17431593319
MWM Growth,2021-11,47.5039891594178,30061.67830509261
MWM Growth,2021-12,761.7869777898185,30823.465282882426
MWM Growth,2022-01,57.264062443638785,30880.729345326065
MWM Growth,2022-02,78.66211137807448,30959.39145670414
MWM Growth,2022-03,373.5614064257521,31332.952863129893
MWM Growth,2022-04,78.68913094283037,31411.64199407272
MWM Growth,2022-05,79.85591298811721,31491.49790706084
MWM Growth,2022-06,529.2225902686145,32020.720497329454
MWM Growth,2022-07,93.30372168272322,32114.02421901218
MWM Growth,2022-08,94.06614802189989,32208.090367034078
MWM Growth,2022-09,478.0612062426146,32686.151573276693
MWM Growth,2022-10,104.61730166677378,32790.76887494347
MWM Growth,2022-11,105.30347651815816,32896.072351461626
MWM Growth,2022-12,738.5896480504516,33634.66199951208
MWM Growth,2023-01,76.37869506121697,33711.04069457329
MWM Growth,2023-02,97.53937339624127,33808.58006796953
MWM Growth,2023-03,433.78792456082147,34242.36799253036
MWM Growth,2023-04,101.56724654850794,34343.93523907886
MWM Growth,2023-05,101.29296728360214,34445.228206362466
MWM Growth,2023-06,582.8432119587642,35028.071418321226
MWM Growth,2023-07,101.85976403224493,35129.93118235347
MWM Growth,2023-08,102.76538002603147,35232.696562379504
MWM Growth,2023-09,490.4303771238025,35723.12693950331
MWM Growth,2023-10,106.12551751444244,35829.25245701775
MWM Growth,2023-11,105.68500896822242,35934.937465985975
MWM Growth,2023-12,755.8861228073054,36690.823588793275
MWM Growth,2024-01,78.29608675127984,36769.119675544556
MWM Growth,2024-02,121.90582992329837,36891.02550546786
MWM Growth,2024-03,480.97177476365545,37371.99728023151
MWM Growth,2024-04,125.37030586685125,37497.367586098364
MWM Growth,2024-05,126.22353142948324,37623.591117527845
MWM Growth,2024-06,596.3358014753439,38219.92691900319
MWM Growth,2024-07,122.94416168556172,38342.871080688754
MWM Growth,2024-08,122.78098805398737,38465.65206874274
MWM Growth,2024-09,508.72525611012924,38974.37732485287
MWM Growth,2024-10,122.82068040485662,39097.19800525773
MWM Growth,2024-11,122.25515830340501,39219.45316356113
MWM Growth,2024-12,798.1520610757243,40017.605224636856
MWM Growth,2025-01,86.86436203343214,40104.46958667029
MWM Growth,2025-02,132.04666023386778,40236.51624690415
MWM Growth,2025-03,511.87239236392105,40748.38863926807
MWM Growth,2025-04,133.4770284802396,40881.865667748316
MWM Growth,2025-05,139.15122834878343,41021.0168960971
MWM Growth,2025-06,627.5701085347191,41648.587004631816
MWM Growth,2025-07,135.3739383219387,41783.96094295376
MWM Growth,2025-08,139.2082285131788,41923.169171466936
MWM Growth,2025-09,580.5825135188347,42503.75168498577
MWM Growth,2025-10,136.55886560040685,42640.310550586175
MWM Growth,2025-11,134.74015488365345,42775.05070546983
MWM Growth,2025-12,916.9414688582888,43691.992174328116
MWM Growth,2026-01,92.9500130002761,43784.94218732839
MWM Growth,2026-02,132.2083555310682,43917.15054285946
MWM Growth,2026-03,448.42685069659217,44365.57739355606
MWM Growth,2026-04,138.1097303320351,44503.68712388809
MWM Growth,2026-05,140.31017414118946,44643.99729802928
MWM Growth,2026-06,568.079576034411,45212.07687406369
MWM Growth,2026-07,140.130687980201,45352.20756204389
MWM Growth,2026-08,140.1620705381245,45492.36963258202
MWM Growth,2026-09,270.99918504414325,45763.36881762616
MWM Growth Plus,2011-01,63.99199841961849,63.99199841961849
MWM Growth Plus,2011-02,60.87273333836731,124.8647317579858
MWM Growth Plus,2011-03,413.49875567480603,538.3634874327918
MWM Growth Plus,2011-04,59.002885717033685,597.3663731498256
MWM Growth Plus,2011-05,63.05707460895167,660.4234477587772
MWM Growth Plus,2011-06,462.8947507448516,1123.3181985036288
MWM Growth Plus,2011-07,60.243746039865854,1183.5619445434945
MWM Growth Plus,2011-08,60.87273333836731,1244.434677881862
MWM Growth Plus,2011-09,466.22920828577514,1710.663886167637
MWM Growth Plus,2011-10,63.67750477036776,1774.341390938005
MWM Growth Plus,2011-11,60.243746039865854,1834.5851369778707
MWM Growth Plus,2011-12,1479.7219381072698,3314.3070750851402
MWM Growth Plus,2012-01,50.35565044496662,3364.6627255301073
MWM Growth Plus,2012-02,50.10389701868285,3414.76662254879
MWM Growth Plus,2012-03,392.74795168439454,3807.5145742331842
MWM Growth Plus,2012-04,50.35573910904184,3857.8703133422264
MWM Growth Plus,2012-05,49.60039016611531,3907.4707035083416
MWM Growth Plus,2012-06,447.59018413338026,4355.060887641722
MWM Growth Plus,2012-07,50.60749253532561,4405.668380177048
MWM Growth Plus,2012-08,45.57189202519886,4451.240272202246
MWM Growth Plus,2012-09,787.9151397049733,5239.15541190722
MWM Growth Plus,2012-10,48.845129887264,5288.000541794484
MWM Growth Plus,2012-11,45.823734115557855,5333.824275910041
MWM Growth Plus,2012-12,1580.047817839377,6913.872093749418
MWM Growth Plus,2013-01,41.66417435976585,6955.536268109185
MWM Growth Plus,2013-02,41.27946061103099,6996.815728720216
MWM Growth Plus,2013-03,442.30050489595686,7439.116233616172
MWM Growth Plus,2013-04,41.27946061103099,7480.395694227203
MWM Growth Plus,2013-05,38.76601348365308,7519.161707710857
MWM Growth Plus,2013-06,662.6877876200176,8181.849495330874
MWM Growth Plus,2013-07,41.5231086441406,8223.372603975014
MWM Growth Plus,2013-08,39.00966151676269,8262.382265491777
MWM Growth Plus,2013-09,538.456572318096,8800.838837809873
MWM Growth Plus,2013-10,42.49770077657906,8843.336538586453
MWM Growth Plus,2013-11,40.26638508045165,8883.602923666904
MWM Growth Plus,2013-12,1163.7506314582686,10047.353555125173
MWM Growth Plus,2014-01,41.94717272637369,10089.300727851547
MWM Growth Plus,2014-02,42.88701330507148,10132.187741156618
MWM Growth Plus,2014-03,543.145083221809,10675.332824378427
MWM Growth Plus,2014-04,43.27659022606258,10718.609414604489
MWM Growth Plus,2014-05,42.77256821293372,10761.381982817424
MWM Growth Plus,2014-06,616.447695818887,11377.82967863631
MWM Growth Plus,2014-07,44.6522493703293,11422.481928006639
MWM Growth Plus,2014-08,42.49743638408037,11464.97936439072
MWM Growth Plus,2014-09,522.1099912761673,11987.089355666887
MWM Growth Plus,2014-10,43.82685388376927,12030.916209550656
MWM Growth Plus,2014-11,43.55172205491593,12074.467931605572
MWM Growth Plus,2014-12,836.6006087040699,12911.068540309643
MWM Growth Plus,2015-01,63.273164336890886,12974.341704646533
MWM Growth Plus,2015-02,60.649726696125114,13034.991431342658
MWM Growth Plus,2015-03,470.8759470653283,13505.867378407987
MWM Growth Plus,2015-04,61.148094094110114,13567.015472502097
MWM Growth Plus,2015-05,61.3972777931026,13628.4127502952
MWM Growth Plus,2015-06,606.8031318256357,14235.215882120836
MWM Growth Plus,2015-07,61.3972777931026,14296.613159913937
MWM Growth Plus,2015-08,61.6464614920951,14358.259621406032
MWM Growth Plus,2015-09,512.6072905676169,14870.86691197365
MWM Growth Plus,2015-10,62.64319628806508,14933.510108261715
MWM Growth Plus,2015-11,61.89564519108759,14995.405753452802
MWM Growth Plus,2015-12,1039.9843258338299,16035.390079286632
MWM Growth Plus,2016-01,54.597878220327374,16089.987957506959
MWM Growth Plus,2016-02,54.597878220327374,16144.585835727286
MWM Growth Plus,2016-03,491.52622717975646,16636.112062907043
MWM Growth Plus,2016-04,55.26938873822905,16691.381451645273
MWM Growth Plus,2016-05,55.26938873822905,16746.6508403835
MWM Growth Plus,2016-06,596.7114741414472,17343.362314524948
MWM Growth Plus,2016-07,55.26938873822905,17398.631703263178
MWM Growth Plus,2016-08,55.4932255775296,17454.12492884071
MWM Growth Plus,2016-09,473.8558867957735,17927.98081563648
MWM Growth Plus,2016-10,55.26938873822905,17983.250204374708
MWM Growth Plus,2016-11,55.4932255775296,18038.74342995224
MWM Growth Plus,2016-12,974.1979883667857,19012.941418319024
MWM Growth Plus,2017-01,51.78053318729985,19064.721951506326
MWM Growth Plus,2017-02,52.46545162950781,19117.18740313583
MWM Growth Plus,2017-03,431.16848269076974,19548.3558858266
MWM Growth Plus,2017-04,55.000264489717,19603.35615031632
MWM Growth Plus,2017-05,52.92206392431311,19656.278214240632
MWM Growth Plus,2017-06,590.508940107057,20246.78715434769
MWM Growth Plus,2017-07,52.92206392431311,20299.709218272004
MWM Growth Plus,2017-08,52.69375777691046,20352.402976048914
MWM Growth Plus,2017-09,548.2514460651497,20900.65442211406
MWM Growth Plus,2017-10,52.92206392431311,20953.576486038375
MWM Growth Plus,2017-11,52.92206392431311,21006.49854996269
MWM Growth Plus,2017-12,983.5941259462019,21990.09267590889
MWM Growth Plus,2018-01,54.99413453513206,22045.086810444023
MWM Growth Plus,2018-02,55.242385769494334,22100.32919621352
MWM Growth Plus,2018-03,412.21816480424127,22512.547361017758
MWM Growth Plus,2018-04,56.73189317566789,22569.279254193425
MWM Growth Plus,2018-05,55.73888823821885,22625.018142431647
MWM Growth Plus,2018-06,592.0599027612955,23217.078045192942
MWM Growth Plus,2018-07,55.73888823821885,23272.81693343116
MWM Growth Plus,2018-08,58.32863116316459,23331.145564594324
MWM Growth Plus,2018-09,564.9884302368251,23896.13399483115
MWM Growth Plus,2018-10,55.987139472581106,23952.121134303732
MWM Growth Plus,2018-11,55.987139472581106,24008.10827377631
MWM Growth Plus,2018-12,983.6884309685602,24991.796704744873
MWM Growth Plus,2019-01,69.36397927821702,25061.16068402309
MWM Growth Plus,2019-02,67.96043426681277,25129.121118289902
MWM Growth Plus,2019-03,501.55317260419037,25630.67429089409
MWM Growth Plus,2019-04,69.18701570174092,25699.861306595834
MWM Growth Plus,2019-05,66.93667045891995,25766.797977054754
MWM Growth Plus,2019-06,630.236608930088,26397.034585984842
MWM Growth Plus,2019-07,65.99930607466365,26463.033892059506
MWM Growth Plus,2019-08,65.99930607466365,26529.03319813417
MWM Growth Plus,2019-09,523.0901172245599,27052.123315358727
MWM Growth Plus,2019-10,64.90682761494384,27117.030142973672
MWM Growth Plus,2019-11,63.69579989951738,27180.72594287319
MWM Growth Plus,2019-12,779.0490625147837,27959.77500538797
MWM Growth Plus,2020-01,73.13188427007205,28032.906889658047
MWM Growth Plus,2020-02,74.99047789578732,28107.897367553833
MWM Growth Plus,2020-03,450.08322987493784,28557.98059742877
MWM Growth Plus,2020-04,72.47678574006909,28630.45738316884
MWM Growth Plus,2020-05,72.52860555678646,28702.985988725624
MWM Growth Plus,2020-06,513.9918446092022,29216.97783333483
MWM Growth Plus,2020-07,71.84418355300922,29288.822016887836
MWM Growth Plus,2020-08,61.45652616142132,29350.27854304926
MWM Growth Plus,2020-09,410.8786201662858,29761.157163215543
MWM Growth Plus,2020-10,156.72263832279822,29917.879801538344
MWM Growth Plus,2020-11,57.999937458267354,29975.87973899661
MWM Growth Plus,2020-12,803.2007295269148,30779.080468523523
MWM Growth Plus,2021-01,64.54562294007812,30843.626091463604
MWM Growth Plus,2021-02,75.5263072530266,30919.15239871663
MWM Growth Plus,2021-03,500.06901160732684,31419.221410323957
MWM Growth Plus,2021-04,64.6813286758567,31483.902738999812
MWM Growth Plus,2021-05,63.04227785126744,31546.94501685108
MWM Growth Plus,2021-06,601.6249950504111,32148.57001190149
MWM Growth Plus,2021-07,62.73785489074577,32211.30786679224
MWM Growth Plus,2021-08,62.594835657480324,32273.90270244972
MWM Growth Plus,2021-09,440.15946143372645,32714.062163883445
MWM Growth Plus,2021-10,44.69088238015998,32758.753046263602
MWM Growth Plus,2021-11,44.69088238015998,32803.44392864376
MWM Growth Plus,2021-12,933.496534968484,33736.94046361225
MWM Growth Plus,2022-01,54.43640175650503,33791.37686536875
MWM Growth Plus,2022-02,74.77782950181668,33866.15469487057
MWM Growth Plus,2022-03,474.0963000272735,34340.25099489784
MWM Growth Plus,2022-04,74.8035148587329,34415.05450975658
MWM Growth Plus,2022-05,75.91268199548686,34490.96719175206
MWM Growth Plus,2022-06,679.6084990927294,35170.575690844795
MWM Growth Plus,2022-07,88.69644698884026,35259.272137833635
MWM Growth Plus,2022-08,89.42122523086617,35348.6933630645
MWM Growth Plus,2022-09,604.0421711282246,35952.735534192725
MWM Growth Plus,2022-10,99.45137004240968,36052.18690423513
MWM Growth Plus,2022-11,100.10366204355671,36152.29056627869
MWM Growth Plus,2022-12,905.7193843414594,37058.00995062015
MWM Growth Plus,2023-01,72.23898283453232,37130.248933454684
MWM Growth Plus,2023-02,92.25275601808424,37222.50168947277
MWM Growth Plus,2023-03,541.8686026154494,37764.37029208821
MWM Growth Plus,2023-04,96.06231913346683,37860.43261122168
MWM Growth Plus,2023-05,95.80290575787147,37956.235516979556
MWM Growth Plus,2023-06,741.4966068725674,38697.73212385212
MWM Growth Plus,2023-07,96.33898221954783,38794.07110607167
MWM Growth Plus,2023-08,97.19551398115215,38891.26662005282
MWM Growth Plus,2023-09,617.1257083041745,39508.392328357
MWM Growth Plus,2023-10,100.37353259160942,39608.7658609486
MWM Growth Plus,2023-11,99.9568995333548,39708.722760481956
MWM Growth Plus,2023-12,946.594460618485,40655.31722110044
MWM Growth Plus,2024-01,74.58253009149497,40729.89975119194
MWM Growth Plus,2024-02,116.12387803576205,40846.023629227704
MWM Growth Plus,2024-03,599.2715242365297,41445.295153464234
MWM Growth Plus,2024-04,119.42403506828539,41564.719188532516
MWM Growth Plus,2024-05,120.23679243382247,41684.95598096634
MWM Growth Plus,2024-06,755.7412887849715,42440.69726975131
MWM Growth Plus,2024-07,117.11296207708797,42557.8102318284
MWM Growth Plus,2024-08,116.95752771514225,42674.76775954354
MWM Growth Plus,2024-09,639.7622224623744,43314.529982005915
MWM Growth Plus,2024-10,116.99533747136303,43431.52531947728
MWM Growth Plus,2024-11,116.45663789008123,43547.98195736736
MWM Growth Plus,2024-12,1007.2735234354433,44555.2554808028
MWM Growth Plus,2025-01,83.32042994924792,44638.57591075205
MWM Growth Plus,2025-02,126.65936002400642,44765.23527077606
MWM Growth Plus,2025-03,641.3488947396498,45406.584165515706
MWM Growth Plus,2025-04,128.03137145059793,45534.6155369663
MWM Growth Plus,2025-05,133.47407271032836,45668.08960967663
MWM Growth Plus,2025-06,799.2863020628176,46467.37591173945
MWM Growth Plus,2025-07,129.85089029452269,46597.226802033976
MWM Growth Plus,2025-08,133.52874735587253,46730.75554938985
MWM Growth Plus,2025-09,734.5703780005101,47465.32592739035
MWM Growth Plus,2025-10,130.9874743663951,47596.31340175675
MWM Growth Plus,2025-11,129.24296424364906,47725.5563660004
MWM Growth Plus,2025-12,1156.2029930036763,48881.75935900408
MWM Growth Plus,2026-01,89.52841285600522,48971.28777186008
MWM Growth Plus,2026-02,127.3416092686704,49098.629381128754
MWM Growth Plus,2026-03,557.4910032684892,49656.12038439724
MWM Growth Plus,2026-04,133.02574746881697,49789.14613186606
MWM Growth Plus,2026-05,135.1451903333578,49924.29132219942
MWM Growth Plus,2026-06,720.1779183185234,50644.46924051794
MWM Growth Plus,2026-07,134.972311270685,50779.44155178862
MWM Growth Plus,2026-08,135.00253859945624,50914.44409038808
MWM Growth Plus,2026-09,348.31596017301985,51262.760050561104
MWM Moderate,2011-01,127.98399683923698,127.98399683923698
MWM Moderate,2011-02,121.74546667673462,249.7294635159716
MWM Moderate,2011-03,433.8509395707547,683.5804030867263
MWM Moderate,2011-04,118.00577143406737,801.5861745207936
MWM Moderate,2011-05,126.11414921790335,927.700323738697
MWM Moderate,2011-06,475.14351246197447,1402.8438362006714
MWM Moderate,2011-07,120.48749207973171,1523.331328280403
MWM Moderate,2011-08,121.74546667673462,1645.0767949571377
MWM Moderate,2011-09,475.3578869232393,2120.434681880377
MWM Moderate,2011-10,127.35500954073552,2247.7896914211124
MWM Moderate,2011-11,120.48749207973171,2368.2771835008443
MWM Moderate,2011-12,1593.6664071391276,3961.943590639972
MWM Moderate,2012-01,96.11481510531841,4058.05840574529
MWM Moderate,2012-02,95.6342884155512,4153.692694160842
MWM Moderate,2012-03,381.9439553027165,4535.636649463558
MWM Moderate,2012-04,96.11498434017331,4631.751633803731
MWM Moderate,2012-05,94.67323503601675,4726.424868839748
MWM Moderate,2012-06,426.1788332966827,5152.603702136431
MWM Moderate,2012-07,96.59551102994054,5249.199213166371
MWM Moderate,2012-08,86.98396182546672,5336.183174991838
MWM Moderate,2012-09,699.9477114479021,6036.13088643974
MWM Moderate,2012-10,93.2316549667151,6129.362541406455
MWM Moderate,2012-11,87.46465775008885,6216.827199156544
MWM Moderate,2012-12,1474.3381848284948,7691.165383985039
MWM Moderate,2013-01,75.23303387753516,7766.398417862574
MWM Moderate,2013-02,74.5383559453193,7840.936773807894
MWM Moderate,2013-03,390.66827905436736,8231.60505286226
MWM Moderate,2013-04,74.5383559453193,8306.14340880758
MWM Moderate,2013-05,69.99982240207406,8376.143231209655
MWM Moderate,2013-06,558.6155037372126,8934.758734946867
MWM Moderate,2013-07,74.97831139891474,9009.737046345781
MWM Moderate,2013-08,70.43977785566949,9080.176824201451
MWM Moderate,2013-09,467.5334029491014,9547.710227150552
MWM Moderate,2013-10,76.7381332132965,9624.44836036385
MWM Moderate,2013-11,72.70904462729212,9697.157404991141
MWM Moderate,2013-12,963.754341240011,10660.911746231151
MWM Moderate,2014-01,70.59923182752298,10731.510978058675
MWM Moderate,2014-02,72.18103147178556,10803.692009530461
MWM Moderate,2014-03,439.28751189048603,11242.979521420946
MWM Moderate,2014-04,72.83670930588212,11315.816230726829
MWM Moderate,2014-05,71.98841454277199,11387.8046452696
MWM Moderate,2014-06,489.28639086408236,11877.091036133683
MWM Moderate,2014-07,75.15201383129714,11952.24304996498
MWM Moderate,2014-08,71.525353637689,12023.76840360267
MWM Moderate,2014-09,424.2215719666694,12447.989975569339
MWM Moderate,2014-10,73.76283111604813,12521.752806685387
MWM Moderate,2014-11,73.29977021096514,12595.052576896353
MWM Moderate,2014-12,717.4604907387877,13312.51306763514
MWM Moderate,2015-01,100.74166670694427,13413.254734342083
MWM Moderate,2015-02,96.56470664492971,13509.819440987014
MWM Moderate,2015-03,382.09542265549874,13891.914863642513
MWM Moderate,2015-04,97.35819252210337,13989.273056164615
MWM Moderate,2015-05,97.7549354606902,14087.027991625306
MWM Moderate,2015-06,471.01335974167023,14558.041351366976
MWM Moderate,2015-07,97.7549354606902,14655.796286827666
MWM Moderate,2015-08,98.15167839927703,14753.947965226944
MWM Moderate,2015-09,409.6394186646639,15163.587383891607
MWM Moderate,2015-10,99.73865015362435,15263.32603404523
MWM Moderate,2015-11,98.54842133786386,15361.874455383095
MWM Moderate,2015-12,908.8037201085143,16270.67817549161
MWM Moderate,2016-01,85.4857520227221,16356.163927514332
MWM Moderate,2016-02,85.4857520227221,16441.649679537055
MWM Moderate,2016-03,351.45806341660494,16793.10774295366
MWM Moderate,2016-04,86.53715884447325,16879.644901798132
MWM Moderate,2016-05,86.53715884447325,16966.182060642604
MWM Moderate,2016-06,421.66832536728464,17387.85038600989
MWM Moderate,2016-07,86.53715884447325,17474.387544854362
MWM Moderate,2016-08,86.88762778505699,17561.27517263942
MWM Moderate,2016-09,351.06713880700016,17912.34231144642
MWM Moderate,2016-10,86.53715884447325,17998.879470290893
MWM Moderate,2016-11,86.88762778505699,18085.76709807595
MWM Moderate,2016-12,650.7643225158114,18736.53142059176
MWM Moderate,2017-01,76.00667942581372,18812.538100017577
MWM Moderate,2017-02,77.0120452122459,18889.550145229823
MWM Moderate,2017-03,299.70403397057686,19189.254179200398
MWM Moderate,2017-04,80.73280080534596,19269.986980005746
MWM Moderate,2017-05,77.68228906986735,19347.66926907561
MWM Moderate,2017-06,388.95433837018936,19736.6236074458
MWM Moderate,2017-07,77.68228906986735,19814.305896515667
MWM Moderate,2017-08,77.34716714105663,19891.653063656726
MWM Moderate,2017-09,369.0325813123532,20260.68564496908
MWM Moderate,2017-10,77.68228906986735,20338.367934038946
MWM Moderate,2017-11,77.68228906986735,20416.050223108814
MWM Moderate,2017-12,632.4306420394634,21048.480865148274
MWM Moderate,2018-01,74.98618188220661,21123.467047030485
MWM Moderate,2018-02,75.32468002150324,21198.791727051987
MWM Moderate,2018-03,271.1323392508385,21469.924066302825
MWM Moderate,2018-04,77.35566885728302,21547.279735160108
MWM Moderate,2018-05,76.0016763000965,21623.281411460204
MWM Moderate,2018-06,364.9666282172451,21988.248039677448
MWM Moderate,2018-07,76.0016763000965,22064.249715977545
MWM Moderate,2018-08,79.5328698653681,22143.782585842913
MWM Moderate,2018-09,340.5447757955968,22484.327361638512
MWM Moderate,2018-10,76.34017443939314,22560.667536077905
MWM Moderate,2018-11,76.34017443939314,22637.007710517297
MWM Moderate,2018-12,579.6520264221703,23216.659736939466
MWM Moderate,2019-01,89.39588365329402,23306.05562059276
MWM Moderate,2019-02,87.58700319621423,23393.642623788975
MWM Moderate,2019-03,317.1649015934685,23710.807525382443
MWM Moderate,2019-04,89.16781404918328,23799.97533943163
MWM Moderate,2019-05,86.26758249383849,23886.242921925466
MWM Moderate,2019-06,373.708925442044,24259.95184736751
MWM Moderate,2019-07,85.05951285441353,24345.011360221924
MWM Moderate,2019-08,85.05951285441353,24430.070873076336
MWM Moderate,2019-09,318.7503719330043,24748.82124500934
MWM Moderate,2019-10,83.65153311773898,24832.47277812708
MWM Moderate,2019-11,82.09076780589106,24914.56354593297
MWM Moderate,2019-12,515.0965453714256,25429.6600913044
MWM Moderate,2020-01,92.20866509230929,25521.868756396707
MWM Moderate,2020-02,94.55208122176916,25616.420837618476
