Date,AVUV,BIL,FBTC,FIKQX,FIWDX,IMCB,JBND,JIVE,JPIE,MGK,MGV,MTUM,PIMIX,SPHB,VEU,VOO,XLF,XLG,XLV,EFV,DFSVX,JMSIX,WOBDX,FSRIX,FGBPX,XLRE,DXY,VIX,NERYX,VFINX,JMSFX,FRDM
2009-12-03,28.62258697891542,91.69999694824219,,7.110000133514404,12.37022321531961,16.315000534057617,57.522356972606964,50.77538485915652,,8.232000350952148,35.400001525878906,,9.920000076293945,,44.959999084472656,100.97933417088838,11.665312767028809,8.380000114440918,31.0,52.15999984741211,18.450000762939453,,11.210000038146973,12.359999656677246,7.110000133514404,,74.62999725341797,22.459999084472656,12.050000190734863,101.7699966430664,,
2009-12-04,29.382752859051884,91.73999786376953,,7.090000152587891,12.340198668105879,16.517499923706055,57.419727760547865,50.65857136285742,,8.260000228881836,35.54999923706055,,9.899999618530273,,44.869998931884766,101.53498861601558,11.884647369384766,8.41100025177002,30.979999542236328,52.040000915527344,18.940000534057617,,11.1899995803833,12.329999923706055,7.090000152587891,,75.91000366210938,21.25,12.010000228881836,102.33000183105469,,
2009-12-07,29.429291755213388,91.69999694824219,,7.110000133514404,12.37022321531961,16.462499618530273,57.522356972606964,50.25945517985424,,8.23799991607666,35.529998779296875,,9.930000305175781,,44.689998626708984,101.28693089394193,11.689682960510254,8.381999969482422,30.940000534057617,51.630001068115234,18.969999313354492,,11.210000038146973,12.359999656677246,7.110000133514404,,75.7699966430664,22.100000381469727,12.050000190734863,102.08000183105469,,
2009-12-08,29.13453554957809,91.69999694824219,,7.119999885559082,12.37022321531961,16.3125,57.62498129103589,49.4612228138479,,8.161999702453613,35.13999938964844,,9.949999809265137,,43.88999938964844,100.26493429021784,11.584077835083008,8.300999641418457,30.700000762939453,50.810001373291016,18.780000686645508,,11.229999542236328,12.359999656677246,7.119999885559082,,76.30999755859375,23.690000534057617,12.079999923706055,101.05000305175781,,
2009-12-09,29.087993694432853,91.73999786376953,,7.119999885559082,12.37022321531961,16.334999084472656,57.573671578636514,49.39308129822058,,8.199999809265137,35.220001220703125,,9.949999809265137,,43.93000030517578,100.64197930252625,11.62469482421875,8.343000411987305,30.959999084472656,50.7400016784668,18.75,,11.220000267028809,12.359999656677246,7.119999885559082,,76.04000091552734,22.65999984741211,12.079999923706055,101.43000030517578,,
2009-12-10,28.91734318455072,91.69999694824219,,7.110000133514404,12.37022321531961,16.4424991607666,57.522356972606964,49.43201665469755,,8.251999855041504,35.400001525878906,,9.949999809265137,,44.11000061035156,101.23731632147883,11.608448028564453,8.371000289916992,31.280000686645508,50.779998779296875,18.639999389648438,,11.210000038146973,12.359999656677246,7.110000133514404,,76.04000091552734,22.31999969482422,12.0600004196167,102.02999877929688,,
2009-12-11,29.21210234916975,91.69999694824219,,7.099999904632568,12.37022321531961,16.577499389648438,57.471042366577414,49.4028142089813,,8.26200008392334,35.619998931884766,,9.949999809265137,,44.11000061035156,101.62428576230405,11.689682960510254,8.394000053405762,31.280000686645508,50.75,18.829999923706055,,11.199999809265137,12.359999656677246,7.099999904632568,,76.56999969482422,21.59000015258789,12.0600004196167,102.41999816894531,,
2009-12-14,29.66199807195584,91.68000030517578,,7.099999904632568,12.40024871699649,16.829999923706055,57.471042366577414,49.75325841131269,,8.336000442504883,35.7400016784668,,9.949999809265137,,44.40999984741211,102.33869321309551,11.754671096801758,8.409000396728516,31.56999969482422,51.11000061035156,19.1200008392334,,11.199999809265137,12.390000343322754,7.099999904632568,,76.3499984741211,21.149999618530273,12.09000015258789,103.13999938964844,,
2009-12-15,29.475833610358624,91.68000030517578,,7.090000152587891,12.390240216437531,16.799999237060547,57.419727760547865,49.383344674025764,,8.293999671936035,35.470001220703125,,9.949999809265137,,44.060001373291016,101.77312190957242,11.567831039428711,8.361000061035156,31.579999923706055,50.72999954223633,19.0,,11.1899995803833,12.380000114440918,7.090000152587891,,76.95999908447266,21.489999771118164,12.069999694824219,102.56999969482422,,
2009-12-16,29.786106726692736,91.69999694824219,,7.099999904632568,12.410256263092304,16.9375,57.419727760547865,49.996622028105705,,8.307999610900879,35.560001373291016,,9.960000038146973,,44.38999938964844,101.8921923414113,11.640941619873047,8.357999801635742,31.420000076293945,51.36000061035156,19.200000762939453,,11.1899995803833,12.399999618530273,7.099999904632568,,77.0,20.540000915527344,12.079999923706055,102.69000244140625,,
2009-12-17,29.475833610358624,91.69999694824219,,7.110000133514404,12.38023171587857,16.780000686645508,57.62498129103589,48.85767837052868,,8.211999893188477,35.15999984741211,,10.020000457763672,,43.5099983215332,100.69159387498935,11.421607971191406,8.269000053405762,31.1299991607666,50.189998626708984,19.0,,11.229999542236328,12.369999885559082,7.110000133514404,,77.69000244140625,22.510000228881836,12.149999618530273,101.4800033569336,,
2009-12-18,29.770592774977658,91.69999694824219,,7.099999904632568,12.38023171587857,16.792499542236328,57.573671578636514,48.73113196346886,,8.276000022888184,35.25,,10.020000457763672,,43.439998626708984,101.27700646542513,11.551584243774414,8.277000427246094,31.1299991607666,50.060001373291016,19.190000534057617,,11.220000267028809,12.369999885559082,7.099999904632568,,77.81999969482422,21.68000030517578,12.140000343322754,102.06999969482422,,
2009-12-21,30.12740478747327,91.69999694824219,,7.070000171661377,12.350207168664838,17.0,57.36841804814849,49.003698025978125,,8.357999801635742,35.54999923706055,,9.970000267028809,,43.619998931884766,102.34861764161232,11.722176551818848,8.345000267028809,31.420000076293945,50.34000015258789,19.420000076293945,,11.180000305175781,12.34000015258789,7.070000171661377,,78.04000091552734,20.489999771118164,12.069999694824219,103.1500015258789,,
2009-12-22,30.406650000377223,91.69999694824219,,7.059999942779541,12.350207168664838,17.127500534057617,57.31710344211894,48.81874301405171,,8.357999801635742,35.31999969482422,,9.960000038146973,,43.95000076293945,102.71573822540394,11.74654769897461,8.378999710083008,31.559999465942383,50.150001525878906,19.600000381469727,,11.170000076293945,12.34000015258789,7.059999942779541,,78.25,19.540000915527344,11.949999809265137,103.5199966430664,,
